Lambda,nir610_power,nir680_power,nir730_power,nir760_power,nir810_power,nir860_power
950,0.0005227129111,0.00493950255,0.0009271084102,0.0006109612488,0.0008442887447,0.001012220643
951,0.0005308000605,0.004853318732,0.001051377853,0.0006089998284,0.0008482417643,0.001019660943
952,0.00053888721,0.004767134914,0.001175647296,0.000607038408,0.000852194784,0.001027101242
953,0.000568496792,0.004634173255,0.001320468257,0.0005987885151,0.0008546984486,0.001017566061
954,0.0005981063739,0.004501211596,0.001465289218,0.0005905386222,0.0008572021132,0.00100803088
955,0.0006927421034,0.004381249142,0.001630972106,0.0005692264476,0.0008683541549,0.00101659929
956,0.000787377833,0.004261286688,0.001796654994,0.0005479142731,0.0008795061966,0.0010251677
957,0.000747329519,0.004368220395,0.002228291402,0.0005379942049,0.0009111772397,0.001040513244
958,0.0007072812051,0.004475154102,0.00265992781,0.0005280741367,0.0009428482827,0.001055858788
959,0.0006444819516,0.004081599798,0.00293810763,0.0006060671676,0.001009881024,0.001105217483
960,0.0005816826981,0.003688045494,0.00321628745,0.0006840601985,0.001076913766,0.001154576177
961,0.000513317321,0.003352276424,0.00365423312,0.000658489035,0.001115862282,0.001304369616
962,0.0004449519439,0.003016507354,0.004092178791,0.0006329178715,0.001154810798,0.001454163055
963,0.0004356753433,0.002753911249,0.004391276822,0.0006958409148,0.001267092882,0.001465045386
964,0.0004263987428,0.002491315143,0.004690374853,0.0007587639581,0.001379374965,0.001475927717
965,0.000467642801,0.002324848737,0.004533404603,0.0007452631115,0.001418280483,0.001554739071
966,0.0005088868591,0.00215838233,0.004376434352,0.0007317622649,0.001457186,0.001633550425
967,0.0005296958663,0.00229722701,0.003691537164,0.0007417570281,0.001653396255,0.001741293897
968,0.0005505048735,0.002436071691,0.003006639976,0.0007517517914,0.001849606511,0.001849037369
969,0.0006414316785,0.002416981117,0.002425334819,0.0007533145234,0.002095901074,0.00206923844
970,0.0007323584835,0.002397890544,0.001844029662,0.0007548772555,0.002342195637,0.00228943951
971,0.0007559302503,0.002381966094,0.001382478982,0.0007544285287,0.002735089818,0.002816016606
972,0.0007795020171,0.002366041644,0.0009209283023,0.0007539798019,0.003127983999,0.003342593701
973,0.0007559614239,0.002344144234,0.0008627754625,0.0007338868537,0.003508333079,0.003963769124
974,0.0007324208306,0.002322246823,0.0008046226227,0.0007137939055,0.00388868216,0.004584944548
975,0.0006434335618,0.002193928432,0.0007654705914,0.0006999766583,0.004001307826,0.004981509799
976,0.000554446293,0.00206561004,0.0007263185601,0.0006861594111,0.004113933492,0.005378075051
977,0.0005391906486,0.001889799363,0.0006467250342,0.0006472029397,0.003938055538,0.00528791735
978,0.0005239350042,0.001713988685,0.0005671315083,0.0006082464683,0.003762177584,0.005197759649
979,0.0005553732323,0.001638729535,0.0005205751145,0.0005812040782,0.003198720447,0.004546630388
980,0.0005868114604,0.001563470385,0.0004740187206,0.000554161688,0.00263526331,0.003895501128
981,0.0005923351915,0.001515224283,0.0004604243765,0.0006364138874,0.002108044449,0.002961170238
982,0.0005978589225,0.001466978182,0.0004468300323,0.0007186660867,0.001580825589,0.002026839348
983,0.0005631225907,0.001366707338,0.0004544427957,0.0007606065254,0.001260485557,0.001555721501
984,0.0005283862589,0.001266436494,0.0004620555591,0.0008025469642,0.0009401455262,0.001084603654
985,0.0006386129667,0.001175903747,0.0004344717826,0.0008221575375,0.0008639103824,0.0009496948067
986,0.0007488396745,0.001085371001,0.000406888006,0.0008417681107,0.0007876752387,0.0008147859594
987,0.0007353817043,0.001134678099,0.0005110324516,0.0008723471717,0.0007794660656,0.0007870458748
988,0.0007219237342,0.001183985198,0.0006151768973,0.0009029262327,0.0007712568925,0.0007593057902
989,0.0007493711846,0.001090279819,0.0006307147115,0.001281194411,0.0007766308871,0.0007716893184
990,0.000776818635,0.0009965744406,0.0006462525258,0.001659462588,0.0007820048818,0.0007840728465
991,0.0007951324402,0.0008759761438,0.0005995631397,0.00191176971,0.0007803096951,0.0008141444373
992,0.0008134462454,0.000755377847,0.0005528737535,0.002164076831,0.0007786145085,0.000844216028
993,0.0008133610523,0.0007393884557,0.0005498438925,0.002371332387,0.0007512505968,0.000784980246
994,0.0008132758592,0.0007233990645,0.0005468140316,0.002578587943,0.000723886685,0.000725744464
995,0.0008322263959,0.0007048843816,0.0005882050892,0.002677850981,0.0006985215279,0.0007547883822
996,0.0008511769326,0.0006863696987,0.0006295961469,0.002777114019,0.0006731563708,0.0007838323004
997,0.0008431866444,0.0006570437498,0.0006075548151,0.002630288561,0.0007235546881,0.0007994921956
998,0.0008351963563,0.0006277178008,0.0005855134832,0.002483463103,0.0007739530054,0.0008151520908
999,0.0009560873187,0.0005958861759,0.0006026435032,0.002217456349,0.0007781258293,0.0007779815241
1000,0.001076978281,0.000564054551,0.0006197735232,0.001951449594,0.0007822986532,0.0007408109575
1001,0.0009290981561,0.0006788427526,0.0007515491659,0.001654613302,0.0007596697649,0.0007446397322
1002,0.0007812180311,0.0007936309541,0.0008833248086,0.001357777009,0.0007370408766,0.000748468507
1003,0.0005838620608,0.0007070737931,0.0008337096924,0.001102653486,0.0007428872317,0.0007360182458
1004,0.0003865060905,0.0006205166321,0.0007840945762,0.0008475299629,0.0007487335868,0.0007235679846
1005,0.0004023203139,0.0004139563368,0.0006244649233,0.0006631826281,0.0007364140489,0.0008076962994
1006,0.0004181345372,0.0002073960416,0.0004648352705,0.0004788352933,0.0007240945109,0.0008918246142
1007,0.0004136202302,0.0001716320875,0.0004123293375,0.0004159099953,0.0007035186813,0.0008065340444
1008,0.0004091059232,0.0001358681335,0.0003598234045,0.0003529846973,0.0006829428517,0.0007212434747
1009,0.0004243264916,0.0001342261101,0.0002714704369,0.0003201604348,0.0005923580365,0.0005295823366
1010,0.0004395470601,0.0001325840867,0.0001831174694,0.0002873361723,0.0005017732213,0.0003379211984
1011,0.0004890487259,0.0001472067702,0.0002022027062,0.0003245911867,0.0003947624389,0.000329451823
1012,0.0005385503917,0.0001618294537,0.0002212879431,0.000361846201,0.0002877516565,0.0003209824476
1013,0.000528915987,0.0002312288277,0.0002318689014,0.0003858275132,0.000308567664,0.0003179686451
1014,0.0005192815823,0.0003006282018,0.0002424498597,0.0004098088255,0.0003293836714,0.0003149548426
1015,0.0004385150525,0.000319210617,0.0001994465847,0.0004476525351,0.0003557209558,0.0003795816719
1016,0.0003577485227,0.0003377930323,0.0001564433098,0.0004854962447,0.0003820582402,0.0004442085013
1017,0.000327401487,0.0002256092467,0.0001380669213,0.0004811048656,0.0004098290448,0.0004894789523
1018,0.0002970544512,0.000113425461,0.0001196905327,0.0004767134864,0.0004375998493,0.0005347494033
1019,0.0001485272256,0.0001175635368,0.0001031299959,0.0003983257072,0.000449753832,0.0005453332077
1020,0,0.0001217016126,0.000086569459,0.0003199379279,0.0004619078147,0.0005559170121
1021,0,0.0001105234797,0.0000432847295,0.0003024619751,0.0004691949574,0.0004998423
1022,0,0.0000993453469,0,0.0002849860224,0.0004764821001,0.0004437675878
1023,0,0.00007707399434,0,0.0002158101382,0.0003564605011,0.000373340472
1024,0,0.00005480264179,0,0.0001466342541,0.0002364389022,0.0003029133561
1025,0,0.00002740132089,0,0.0001302839259,0.0002017757164,0.0002327911032
1026,0,0,0,0.0001139335977,0.0001671125305,0.0001626688503
1027,0,0,0,0.0001220634563,0.0001078489265,0.0001124552656
1028,0,0,0,0.0001301933149,0.0000485853224,0.00006224168078
1029,0,0,0,0.0001020734038,0.0000242926612,0.00006762137014
1030,0,0,0,0.00007395349266,0,0.00007300105949
1031,0,0,0,0.00007609968744,0,0.00007821013131
1032,0,0,0,0.00007824588221,0,0.00008341920312
1033,0,0,0,0.0001165729392,0,0.00008744164574
1034,0,0,0,0.0001548999962,0,0.00009146408836
1035,0,0,0,0.0001958150744,0,0.00009411845588
1036,0,0,0,0.0002367301525,0,0.0000967728234
1037,0,0,0,0.000283006638,0,0.0001472617975
1038,0,0,0,0.0003292831235,0,0.0001977507717
1039,0,0,0,0.0004604810324,0,0.0001992072708
1040,0,0,0,0.0005916789413,0,0.0002006637699
1041,0,0,0.00004846506269,0.0006983647026,0.00004422321786,0.0002028801679
1042,0,0,0.00009693012538,0.000805050464,0.00008844643571,0.0002050965659
1043,0,0,0.00009770730507,0.0009108611377,0.00008997150368,0.0003925779341
1044,0,0,0.00009848448476,0.001016671811,0.00009149657164,0.0005800593022
1045,0,0,0.00009797996453,0.001210429914,0.0001388553289,0.0008249067856
1046,0,0,0.0000974754443,0.001404188016,0.0001862140861,0.001069754269
1047,0,0,0.0002035363496,0.001439358904,0.000185036435,0.001204712686
1048,0,0,0.0003095972549,0.001474529792,0.000183858784,0.001339671104
1049,0,0,0.0003022933379,0.001280752192,0.000274172069,0.00150980326
1050,0,0,0.000294989421,0.001086974592,0.000364485354,0.001679935416
1051,0,0,0.0001906694365,0.0007066753659,0.0002747707813,0.001603474383
1052,0,0,0.00008634945212,0.0003263761399,0.0001850562085,0.001527013351
1053,0,0,0.00004317472606,0.0002407194738,0.0001788588537,0.001103355773
1054,0,0,0,0.0001550628077,0.0001726614989,0.0006796981959
1055,0,0,0,0.00007753140387,0.00008633074943,0.0004471093443
1056,0,0,0,0,0,0.0002145204928
1057,0,0,0,0,0,0.0001553972038
1058,0,0,0,0,0,0.00009627391474
1059,0,0,0,0,0,0.00004813695737
1060,0,0,0,0,0,0
1061,0,0,0,0,0,0
1062,0,0,0,0,0,0
1063,0,0,0,0,0,0
1064,0,0,0,0,0,0
1065,0,0,0,0,0,0
1066,0,0,0,0,0,0
1067,0,0,0,0,0,0
1068,0,0,0,0,0,0
1069,0,0,0,0,0,0
1070,0,0,0,0,0,0
1071,0,0,0,0,0,0
1072,0,0,0,0,0,0
1073,0,0,0,0,0,0
1074,0,0,0,0,0,0
1075,0,0,0,0,0,0
1076,0,0,0,0,0,0
1077,0,0,0,0,0,0
1078,0,0,0,0,0,0
1079,0,0,0,0,0,0
1080,0,0,0,0,0,0
1081,0,0,0,0,0,0
1082,0,0,0,0,0,0
1083,0,0,0,0,0,0
1084,0,0,0,0,0,0
1085,0,0,0,0.00003180743467,0,0
1086,0,0,0,0.00006361486933,0,0
1087,0,0,0,0.00009101746665,0,0
1088,0,0,0,0.000118420064,0,0
1089,0,0,0,0.0001204387528,0,0
1090,0,0,0,0.0001224574416,0,0
1091,0,0,0,0.00009406120798,0,0
1092,0,0,0,0.00006566497436,0,0
1093,0,0,0,0.00003283248718,0,0
1094,0,0,0,0,0,0
1095,0,0,0,0,0,0
1096,0,0,0,0,0,0
1097,0,0,0,0,0,0
1098,0,0,0,0,0,0
1099,0,0,0,0,0,0
1100,0,0,0,0,0,0
